,ID,Number of cycles,Stress amplitude (MPa),Max. stress (MPa),Composition,Processing history,Phases,Grain size (um),Tensile YS (MPa),UTS (MPa),Uniform elongation (%),Elongation to failure (%),Tesing temperature (K),R,Frequency (Hz),Testing type,Standard followed,Sample geometry,Sample dimension (mm),Fatigue limit in stress amplitude (MPa),Fatigue limit in max stress (MPa),Corresponding fatigue cycles,Fatigue ratio,Publication date,Reference,Normalized_Stress,log_cycles,Stress_Ratio,Goodman_Adjusted_Stress,Fatigue_Ratio
76,5,10872638.55,702.6737624,,Fe38.5Mn20Co20Cr15Si5Cu1.5,,FCC + HCP,0.77,850.0,1126.0,,42.0,RT,-1.0,20,Bending,,Sub-size specimen,,700,700,,0.622,2019-04-02 00:00:00,"Liu, K., Nene, S.S., Frank, M., Sinha, S. and Mishra, R.S., 2019. Extremely high fatigue resistance in an ultrafine grained high entropy alloy. Applied Materials Today, 15, pp.525-530.",0.6240441939609236,7.036334950585898,-1.0,,0.622
77,5,10359267.1,648.8426963,,Fe38.5Mn20Co20Cr15Si5Cu1.5,,FCC + HCP,0.77,850.0,1126.0,,42.0,RT,-1.0,20,Bending,,Sub-size specimen,,700,700,,0.622,2019-04-02 00:00:00,"Liu, K., Nene, S.S., Frank, M., Sinha, S. and Mishra, R.S., 2019. Extremely high fatigue resistance in an ultrafine grained high entropy alloy. Applied Materials Today, 15, pp.525-530.",0.5762368528419183,7.015329030922254,-1.0,,0.622
78,6,7550.0,650.0,1444.0,HfNbTaTiZr,Arc-melted + homogenized + cast + cold-rolled + annealed (1373 K & 5 h),BCC,,953.0,1095.0,,,RT,0.1,10,Bending,,Retangular bar,40×2×3,456,1013,10000000.0,0.146,2018-09-28 00:00:00,"Guennec, B., Kentheswaran, V., Perrière, L., Ueno, A., Guillot, I., Couzinié, J.P. and Dirras, G., 2018. Four-point bending fatigue behavior of an equimolar BCC HfNbTaTiZr high-entropy alloy: macroscopic and microscopic viewpoints. Materialia, 4, pp.348-360.",0.593607305936073,3.8779469516291885,0.1,-2039.398280802292,0.146
79,6,11800.0,600.0,1333.0,HfNbTaTiZr,Arc-melted + homogenized + cast + cold-rolled + annealed (1373 K & 5 h),BCC,,953.0,1095.0,,,RT,0.1,10,Bending,,Retangular bar,40×2×3,456,1013,10000000.0,0.146,2018-09-28 00:00:00,"Guennec, B., Kentheswaran, V., Perrière, L., Ueno, A., Guillot, I., Couzinié, J.P. and Dirras, G., 2018. Four-point bending fatigue behavior of an equimolar BCC HfNbTaTiZr high-entropy alloy: macroscopic and microscopic viewpoints. Materialia, 4, pp.348-360.",0.547945205479452,4.071882007306125,0.1,-2760.5042016806733,0.146
80,6,16200.0,523.0,1162.0,HfNbTaTiZr,Arc-melted + homogenized + cast + cold-rolled + annealed (1373 K & 5 h),BCC,,953.0,1095.0,,,RT,0.1,10,Bending,,Retangular bar,40×2×3,456,1013,10000000.0,0.146,2018-09-28 00:00:00,"Guennec, B., Kentheswaran, V., Perrière, L., Ueno, A., Guillot, I., Couzinié, J.P. and Dirras, G., 2018. Four-point bending fatigue behavior of an equimolar BCC HfNbTaTiZr high-entropy alloy: macroscopic and microscopic viewpoints. Materialia, 4, pp.348-360.",0.4776255707762557,4.209515014542631,0.1,-8547.537313432835,0.146
81,6,14600.0,500.0,1111.0,HfNbTaTiZr,Arc-melted + homogenized + cast + cold-rolled + annealed (1373 K & 5 h),BCC,,953.0,1095.0,,,RT,0.1,10,Bending,,Retangular bar,40×2×3,456,1013,10000000.0,0.146,2018-09-28 00:00:00,"Guennec, B., Kentheswaran, V., Perrière, L., Ueno, A., Guillot, I., Couzinié, J.P. and Dirras, G., 2018. Four-point bending fatigue behavior of an equimolar BCC HfNbTaTiZr high-entropy alloy: macroscopic and microscopic viewpoints. Materialia, 4, pp.348-360.",0.45662100456621,4.164352855784437,0.1,-34218.749999999796,0.146
82,6,1340000.0,449.0,998.0,HfNbTaTiZr,Arc-melted + homogenized + cast + cold-rolled + annealed (1373 K & 5 h),BCC,,953.0,1095.0,,,RT,0.1,10,Bending,,Retangular bar,40×2×3,456,1013,10000000.0,0.146,2018-09-28 00:00:00,"Guennec, B., Kentheswaran, V., Perrière, L., Ueno, A., Guillot, I., Couzinié, J.P. and Dirras, G., 2018. Four-point bending fatigue behavior of an equimolar BCC HfNbTaTiZr high-entropy alloy: macroscopic and microscopic viewpoints. Materialia, 4, pp.348-360.",0.4100456621004566,6.127104798364807,0.1,5068.6082474226805,0.146
83,6,1620000.0,459.0,1020.0,HfNbTaTiZr,Arc-melted + homogenized + cast + cold-rolled + annealed (1373 K & 5 h),BCC,,953.0,1095.0,,,RT,0.1,10,Bending,,Retangular bar,40×2×3,456,1013,10000000.0,0.146,2018-09-28 00:00:00,"Guennec, B., Kentheswaran, V., Perrière, L., Ueno, A., Guillot, I., Couzinié, J.P. and Dirras, G., 2018. Four-point bending fatigue behavior of an equimolar BCC HfNbTaTiZr high-entropy alloy: macroscopic and microscopic viewpoints. Materialia, 4, pp.348-360.",0.4191780821917808,6.209515014542631,0.1,6701.399999999995,0.146
84,6,5420000.0,478.0,1062.0,HfNbTaTiZr,Arc-melted + homogenized + cast + cold-rolled + annealed (1373 K & 5 h),BCC,,953.0,1095.0,,,RT,0.1,10,Bending,,Retangular bar,40×2×3,456,1013,10000000.0,0.146,2018-09-28 00:00:00,"Guennec, B., Kentheswaran, V., Perrière, L., Ueno, A., Guillot, I., Couzinié, J.P. and Dirras, G., 2018. Four-point bending fatigue behavior of an equimolar BCC HfNbTaTiZr high-entropy alloy: macroscopic and microscopic viewpoints. Materialia, 4, pp.348-360.",0.4365296803652968,6.733999286538387,0.1,15860.909090909097,0.146
85,6,10000000.0,489.0,1087.0,HfNbTaTiZr,Arc-melted + homogenized + cast + cold-rolled + annealed (1373 K & 5 h),BCC,,953.0,1095.0,,,RT,0.1,10,Bending,,Retangular bar,40×2×3,456,1013,10000000.0,0.146,2018-09-28 00:00:00,"Guennec, B., Kentheswaran, V., Perrière, L., Ueno, A., Guillot, I., Couzinié, J.P. and Dirras, G., 2018. Four-point bending fatigue behavior of an equimolar BCC HfNbTaTiZr high-entropy alloy: macroscopic and microscopic viewpoints. Materialia, 4, pp.348-360.",0.4465753424657534,7.0,0.1,66931.87499999959,0.146
86,6,26100.0,510.0,1133.0,HfNbTaTiZr,Arc-melted + homogenized + cast + cold-rolled + annealed (1373 K & 5 h),BCC,,953.0,1095.0,,,RT,0.1,10,Bending,,Retangular bar,40×2×3,456,1013,10000000.0,0.146,2018-09-28 00:00:00,"Guennec, B., Kentheswaran, V., Perrière, L., Ueno, A., Guillot, I., Couzinié, J.P. and Dirras, G., 2018. Four-point bending fatigue behavior of an equimolar BCC HfNbTaTiZr high-entropy alloy: macroscopic and microscopic viewpoints. Materialia, 4, pp.348-360.",0.4657534246575342,4.416640507338281,0.1,-14696.052631578976,0.146
87,6,10300.0,504.0,1120.0,HfNbTaTiZr,Arc-melted + homogenized + cast + cold-rolled + annealed (1373 K & 5 h),BCC,,953.0,1095.0,,,RT,0.1,10,Bending,,Retangular bar,40×2×3,456,1013,10000000.0,0.146,2018-09-28 00:00:00,"Guennec, B., Kentheswaran, V., Perrière, L., Ueno, A., Guillot, I., Couzinié, J.P. and Dirras, G., 2018. Four-point bending fatigue behavior of an equimolar BCC HfNbTaTiZr high-entropy alloy: macroscopic and microscopic viewpoints. Materialia, 4, pp.348-360.",0.4602739726027397,4.012837224705172,0.1,-22075.200000000055,0.146
88,6,10000000.0,456.0,1013.0,HfNbTaTiZr,Arc-melted + homogenized + cast + cold-rolled + annealed (1373 K & 5 h),BCC,,953.0,1095.0,,,RT,0.1,10,Bending,,Retangular bar,40×2×3,456,1013,10000000.0,0.146,2018-09-28 00:00:00,"Guennec, B., Kentheswaran, V., Perrière, L., Ueno, A., Guillot, I., Couzinié, J.P. and Dirras, G., 2018. Four-point bending fatigue behavior of an equimolar BCC HfNbTaTiZr high-entropy alloy: macroscopic and microscopic viewpoints. Materialia, 4, pp.348-360.",0.41643835616438357,7.0,0.1,6089.268292682931,0.146
89,6,11700.0,496.0,1102.0,HfNbTaTiZr,Arc-melted + homogenized + cast + cold-rolled + annealed (1373 K & 5 h),BCC,,953.0,1095.0,,,RT,0.1,10,Bending,,Retangular bar,40×2×3,456,1013,10000000.0,0.146,2018-09-28 00:00:00,"Guennec, B., Kentheswaran, V., Perrière, L., Ueno, A., Guillot, I., Couzinié, J.P. and Dirras, G., 2018. Four-point bending fatigue behavior of an equimolar BCC HfNbTaTiZr high-entropy alloy: macroscopic and microscopic viewpoints. Materialia, 4, pp.348-360.",0.4529680365296804,4.068185861746161,0.1,-77588.5714285713,0.146
90,6,45400.0,484.0,1076.0,HfNbTaTiZr,Arc-melted + homogenized + cast + cold-rolled + annealed (1373 K & 5 h),BCC,,953.0,1095.0,,,RT,0.1,10,Bending,,Retangular bar,40×2×3,456,1013,10000000.0,0.146,2018-09-28 00:00:00,"Guennec, B., Kentheswaran, V., Perrière, L., Ueno, A., Guillot, I., Couzinié, J.P. and Dirras, G., 2018. Four-point bending fatigue behavior of an equimolar BCC HfNbTaTiZr high-entropy alloy: macroscopic and microscopic viewpoints. Materialia, 4, pp.348-360.",0.4420091324200913,4.657055852857104,0.1,27893.68421052637,0.146
91,6,10000000.0,469.0,1042.0,HfNbTaTiZr,Arc-melted + homogenized + cast + cold-rolled + annealed (1373 K & 5 h),BCC,,953.0,1095.0,,,RT,0.1,10,Bending,,Retangular bar,40×2×3,456,1013,10000000.0,0.146,2018-09-28 00:00:00,"Guennec, B., Kentheswaran, V., Perrière, L., Ueno, A., Guillot, I., Couzinié, J.P. and Dirras, G., 2018. Four-point bending fatigue behavior of an equimolar BCC HfNbTaTiZr high-entropy alloy: macroscopic and microscopic viewpoints. Materialia, 4, pp.348-360.",0.428310502283105,7.0,0.1,9689.716981132078,0.146
92,6,14000.0,561.0,1247.0,HfNbTaTiZr,Arc-melted + homogenized + cast + cold-rolled + annealed (1373 K & 5 h),BCC,,953.0,1095.0,,,RT,0.1,10,Bending,,Retangular bar,40×2×3,456,1013,10000000.0,0.146,2018-09-28 00:00:00,"Guennec, B., Kentheswaran, V., Perrière, L., Ueno, A., Guillot, I., Couzinié, J.P. and Dirras, G., 2018. Four-point bending fatigue behavior of an equimolar BCC HfNbTaTiZr high-entropy alloy: macroscopic and microscopic viewpoints. Materialia, 4, pp.348-360.",0.5123287671232877,4.146128035678238,0.1,-4041.414473684212,0.146
93,7,43984.52792,639.14937,639.14937,Al0.3CoCrFeNi,Arc-melted + cast + solutionized (1473 K & 48 h) + cold-rolled + annealed (973 K & 36 h),FCC + B2 + Sigma,0.71,900.0,1074.0,25.0,,RT,-1.0,20,Bending,,Sub-size specimen,,450,450,10000000.0,0.419,2018-08-27 00:00:00,"Liu, K., Komarasamy, M., Gwalani, B., Shukla, S. and Mishra, R.S., 2019. Fatigue behavior of ultrafine grained triplex Al0. 3CoCrFeNi high entropy alloy. Scripta Materialia, 158, pp.116-120.",0.5951111452513966,4.643299935107773,-1.0,1578.5798065418462,0.419
94,7,78567.21951,659.92108,659.92108,Al0.3CoCrFeNi,Arc-melted + cast + solutionized (1473 K & 48 h) + cold-rolled + annealed (973 K & 36 h),FCC + B2 + Sigma,0.71,900.0,1074.0,25.0,,RT,-1.0,20,Bending,,Sub-size specimen,,450,450,10000000.0,0.419,2018-08-27 00:00:00,"Liu, K., Komarasamy, M., Gwalani, B., Shukla, S. and Mishra, R.S., 2019. Fatigue behavior of ultrafine grained triplex Al0. 3CoCrFeNi high entropy alloy. Scripta Materialia, 158, pp.116-120.",0.6144516573556796,4.895241383756689,-1.0,1711.6428914565365,0.419
95,7,118800.06318,600.45697,600.45697,Al0.3CoCrFeNi,Arc-melted + cast + solutionized (1473 K & 48 h) + cold-rolled + annealed (973 K & 36 h),FCC + B2 + Sigma,0.71,900.0,1074.0,25.0,,RT,-1.0,20,Bending,,Sub-size specimen,,450,450,10000000.0,0.419,2018-08-27 00:00:00,"Liu, K., Komarasamy, M., Gwalani, B., Shukla, S. and Mishra, R.S., 2019. Fatigue behavior of ultrafine grained triplex Al0. 3CoCrFeNi high entropy alloy. Scripta Materialia, 158, pp.116-120.",0.5590847020484171,5.074816671610815,-1.0,1361.841997294311,0.419
96,7,440925.44228,512.48267,512.48267,Al0.3CoCrFeNi,Arc-melted + cast + solutionized (1473 K & 48 h) + cold-rolled + annealed (973 K & 36 h),FCC + B2 + Sigma,0.71,900.0,1074.0,25.0,,RT,-1.0,20,Bending,,Sub-size specimen,,450,450,10000000.0,0.419,2018-08-27 00:00:00,"Liu, K., Komarasamy, M., Gwalani, B., Shukla, S. and Mishra, R.S., 2019. Fatigue behavior of ultrafine grained triplex Al0. 3CoCrFeNi high entropy alloy. Scripta Materialia, 158, pp.116-120.",0.4771719459962756,5.644365159209669,-1.0,980.2126455829955,0.419
97,7,1433140.40705,544.65846,544.65846,Al0.3CoCrFeNi,Arc-melted + cast + solutionized (1473 K & 48 h) + cold-rolled + annealed (973 K & 36 h),FCC + B2 + Sigma,0.71,900.0,1074.0,25.0,,RT,-1.0,20,Bending,,Sub-size specimen,,450,450,10000000.0,0.419,2018-08-27 00:00:00,"Liu, K., Komarasamy, M., Gwalani, B., Shukla, S. and Mishra, R.S., 2019. Fatigue behavior of ultrafine grained triplex Al0. 3CoCrFeNi high entropy alloy. Scripta Materialia, 158, pp.116-120.",0.507130782122905,6.15628874100438,-1.0,1105.0770473067348,0.419
98,7,3561413.47122,571.94678,571.94678,Al0.3CoCrFeNi,Arc-melted + cast + solutionized (1473 K & 48 h) + cold-rolled + annealed (973 K & 36 h),FCC + B2 + Sigma,0.71,900.0,1074.0,25.0,,RT,-1.0,20,Bending,,Sub-size specimen,,450,450,10000000.0,0.419,2018-08-27 00:00:00,"Liu, K., Komarasamy, M., Gwalani, B., Shukla, S. and Mishra, R.S., 2019. Fatigue behavior of ultrafine grained triplex Al0. 3CoCrFeNi high entropy alloy. Scripta Materialia, 158, pp.116-120.",0.5325389013035382,6.551622397107321,-1.0,1223.5173827189078,0.419
99,7,10000000.0,459.53518,459.53518,Al0.3CoCrFeNi,Arc-melted + cast + solutionized (1473 K & 48 h) + cold-rolled + annealed (973 K & 36 h),FCC + B2 + Sigma,0.71,900.0,1074.0,25.0,,RT,-1.0,20,Bending,,Sub-size specimen,,450,450,10000000.0,0.419,2018-08-27 00:00:00,"Liu, K., Komarasamy, M., Gwalani, B., Shukla, S. and Mishra, R.S., 2019. Fatigue behavior of ultrafine grained triplex Al0. 3CoCrFeNi high entropy alloy. Scripta Materialia, 158, pp.116-120.",0.4278726070763501,7.0,-1.0,803.204296252469,0.419
100,8,89136.83145,754.76925,754.76925,Al0.7CoCrFeNi,Arc-melted + cast + hot-rolled (1423 K) + cold-rolled + homogenized (1373 K & 10 min),FCC + B2,,780.0,1040.0,17.0,,RT,-1.0,20,Bending,,Sub-size specimen,,410,410,10000000.0,0.394,2019-07-04 00:00:00,"Liu, K., Gwalani, B., Komarasamy, M., Shukla, S., Wang, T. and Mishra, R.S., 2019. Effect of nano-sized precipitates on the fatigue property of a lamellar structured high entropy alloy. Materials Science and Engineering: A, 760, pp.225-230.",0.7257396634615385,4.950057192143716,-1.0,2752.017515643037,0.394
101,8,240980.06938,632.47551,632.47551,Al0.7CoCrFeNi,Arc-melted + cast + hot-rolled (1423 K) + cold-rolled + homogenized (1373 K & 10 min),FCC + B2,,780.0,1040.0,17.0,,RT,-1.0,20,Bending,,Sub-size specimen,,410,410,10000000.0,0.394,2019-07-04 00:00:00,"Liu, K., Gwalani, B., Komarasamy, M., Shukla, S., Wang, T. and Mishra, R.S., 2019. Effect of nano-sized precipitates on the fatigue property of a lamellar structured high entropy alloy. Materials Science and Engineering: A, 760, pp.225-230.",0.6081495288461538,5.381981125080176,-1.0,1614.0736238943578,0.394
102,8,292575.08088,564.24455,564.24455,Al0.7CoCrFeNi,Arc-melted + cast + hot-rolled (1423 K) + cold-rolled + homogenized (1373 K & 10 min),FCC + B2,,780.0,1040.0,17.0,,RT,-1.0,20,Bending,,Sub-size specimen,,410,410,10000000.0,0.394,2019-07-04 00:00:00,"Liu, K., Gwalani, B., Komarasamy, M., Shukla, S., Wang, T. and Mishra, R.S., 2019. Effect of nano-sized precipitates on the fatigue property of a lamellar structured high entropy alloy. Materials Science and Engineering: A, 760, pp.225-230.",0.5425428365384616,5.466237333760683,-1.0,1233.4369096560008,0.394
103,8,343096.36402,744.51597,744.51597,Al0.7CoCrFeNi,Arc-melted + cast + hot-rolled (1423 K) + cold-rolled + homogenized (1373 K & 10 min),FCC + B2,,780.0,1040.0,17.0,,RT,-1.0,20,Bending,,Sub-size specimen,,410,410,10000000.0,0.394,2019-07-04 00:00:00,"Liu, K., Gwalani, B., Komarasamy, M., Shukla, S., Wang, T. and Mishra, R.S., 2019. Effect of nano-sized precipitates on the fatigue property of a lamellar structured high entropy alloy. Materials Science and Engineering: A, 760, pp.225-230.",0.7158807403846155,5.535416115624178,-1.0,2620.434711141581,0.394
104,8,560110.74738,530.50191,530.50191,Al0.7CoCrFeNi,Arc-melted + cast + hot-rolled (1423 K) + cold-rolled + homogenized (1373 K & 10 min),FCC + B2,,780.0,1040.0,17.0,,RT,-1.0,20,Bending,,Sub-size specimen,,410,410,10000000.0,0.394,2019-07-04 00:00:00,"Liu, K., Gwalani, B., Komarasamy, M., Shukla, S., Wang, T. and Mishra, R.S., 2019. Effect of nano-sized precipitates on the fatigue property of a lamellar structured high entropy alloy. Materials Science and Engineering: A, 760, pp.225-230.",0.5100979903846153,5.748273905971809,-1.0,1082.8735126367203,0.394
105,8,5103966.05628,433.00248,433.00248,Al0.7CoCrFeNi,Arc-melted + cast + hot-rolled (1423 K) + cold-rolled + homogenized (1373 K & 10 min),FCC + B2,,780.0,1040.0,17.0,,RT,-1.0,20,Bending,,Sub-size specimen,,410,410,10000000.0,0.394,2019-07-04 00:00:00,"Liu, K., Gwalani, B., Komarasamy, M., Shukla, S., Wang, T. and Mishra, R.S., 2019. Effect of nano-sized precipitates on the fatigue property of a lamellar structured high entropy alloy. Materials Science and Engineering: A, 760, pp.225-230.",0.41634853846153846,6.707907777464809,-1.0,741.8853691527437,0.394
106,8,10000000.0,410.25882,410.25882,Al0.7CoCrFeNi,Arc-melted + cast + hot-rolled (1423 K) + cold-rolled + homogenized (1373 K & 10 min),FCC + B2,,780.0,1040.0,17.0,,RT,-1.0,20,Bending,,Sub-size specimen,,410,410,10000000.0,0.394,2019-07-04 00:00:00,"Liu, K., Gwalani, B., Komarasamy, M., Shukla, S., Wang, T. and Mishra, R.S., 2019. Effect of nano-sized precipitates on the fatigue property of a lamellar structured high entropy alloy. Materials Science and Engineering: A, 760, pp.225-230.",0.39447963461538466,7.0,-1.0,677.5310021809279,0.394
107,9,45340.97167,687.47041,687.47041,Al0.7CoCrFeNi,Arc-melted + cast + hot-rolled (1423 K) + cold-rolled + homogenized (1373 K & 10 min) + annealed (853 K & 24 h),FCC + B2 + L12,,1050.0,1400.0,12.0,,RT,-1.0,20,Bending,,Sub-size specimen,,460,460,10000000.0,0.329,2019-07-04 00:00:00,"Liu, K., Gwalani, B., Komarasamy, M., Shukla, S., Wang, T. and Mishra, R.S., 2019. Effect of nano-sized precipitates on the fatigue property of a lamellar structured high entropy alloy. Materials Science and Engineering: A, 760, pp.225-230.",0.49105029285714286,4.6564908229452735,-1.0,1350.7629542795548,0.329
108,9,105386.16574,578.97199,578.97199,Al0.7CoCrFeNi,Arc-melted + cast + hot-rolled (1423 K) + cold-rolled + homogenized (1373 K & 10 min) + annealed (853 K & 24 h),FCC + B2 + L12,,1050.0,1400.0,12.0,,RT,-1.0,20,Bending,,Sub-size specimen,,460,460,10000000.0,0.329,2019-07-04 00:00:00,"Liu, K., Gwalani, B., Komarasamy, M., Shukla, S., Wang, T. and Mishra, R.S., 2019. Effect of nano-sized precipitates on the fatigue property of a lamellar structured high entropy alloy. Materials Science and Engineering: A, 760, pp.225-230.",0.41355142142857143,5.02278360388305,-1.0,987.2510756362623,0.329
109,9,200520.81159,594.25871,594.25871,Al0.7CoCrFeNi,Arc-melted + cast + hot-rolled (1423 K) + cold-rolled + homogenized (1373 K & 10 min) + annealed (853 K & 24 h),FCC + B2 + L12,,1050.0,1400.0,12.0,,RT,-1.0,20,Bending,,Sub-size specimen,,460,460,10000000.0,0.329,2019-07-04 00:00:00,"Liu, K., Gwalani, B., Komarasamy, M., Shukla, S., Wang, T. and Mishra, R.S., 2019. Effect of nano-sized precipitates on the fatigue property of a lamellar structured high entropy alloy. Materials Science and Engineering: A, 760, pp.225-230.",0.4244705071428571,5.3021594537125365,-1.0,1032.5425844814283,0.329
110,9,299833.54757,636.76325,636.76325,Al0.7CoCrFeNi,Arc-melted + cast + hot-rolled (1423 K) + cold-rolled + homogenized (1373 K & 10 min) + annealed (853 K & 24 h),FCC + B2 + L12,,1050.0,1400.0,12.0,,RT,-1.0,20,Bending,,Sub-size specimen,,460,460,10000000.0,0.329,2019-07-04 00:00:00,"Liu, K., Gwalani, B., Komarasamy, M., Shukla, S., Wang, T. and Mishra, R.S., 2019. Effect of nano-sized precipitates on the fatigue property of a lamellar structured high entropy alloy. Materials Science and Engineering: A, 760, pp.225-230.",0.45483089285714284,5.4768802232735325,-1.0,1168.01051574102,0.329
111,9,390203.61234,524.72279,524.72279,Al0.7CoCrFeNi,Arc-melted + cast + hot-rolled (1423 K) + cold-rolled + homogenized (1373 K & 10 min) + annealed (853 K & 24 h),FCC + B2 + L12,,1050.0,1400.0,12.0,,RT,-1.0,20,Bending,,Sub-size specimen,,460,460,10000000.0,0.329,2019-07-04 00:00:00,"Liu, K., Gwalani, B., Komarasamy, M., Shukla, S., Wang, T. and Mishra, R.S., 2019. Effect of nano-sized precipitates on the fatigue property of a lamellar structured high entropy alloy. Materials Science and Engineering: A, 760, pp.225-230.",0.3748019928571429,5.591291285591731,-1.0,839.2905671564328,0.329
112,9,1212062.25154,499.74205,499.74205,Al0.7CoCrFeNi,Arc-melted + cast + hot-rolled (1423 K) + cold-rolled + homogenized (1373 K & 10 min) + annealed (853 K & 24 h),FCC + B2 + L12,,1050.0,1400.0,12.0,,RT,-1.0,20,Bending,,Sub-size specimen,,460,460,10000000.0,0.329,2019-07-04 00:00:00,"Liu, K., Gwalani, B., Komarasamy, M., Shukla, S., Wang, T. and Mishra, R.S., 2019. Effect of nano-sized precipitates on the fatigue property of a lamellar structured high entropy alloy. Materials Science and Engineering: A, 760, pp.225-230.",0.35695860714285715,6.083524925775835,-1.0,777.1537813134559,0.329
113,9,10000000.0,459.4746,459.4746,Al0.7CoCrFeNi,Arc-melted + cast + hot-rolled (1423 K) + cold-rolled + homogenized (1373 K & 10 min) + annealed (853 K & 24 h),FCC + B2 + L12,,1050.0,1400.0,12.0,,RT,-1.0,20,Bending,,Sub-size specimen,,460,460,10000000.0,0.329,2019-07-04 00:00:00,"Liu, K., Gwalani, B., Komarasamy, M., Shukla, S., Wang, T. and Mishra, R.S., 2019. Effect of nano-sized precipitates on the fatigue property of a lamellar structured high entropy alloy. Materials Science and Engineering: A, 760, pp.225-230.",0.3281961428571429,7.0,-1.0,683.9415926459828,0.329
114,10,186086.08536,583.2778320000001,1296.17296,CoCrFeNiMn,SPS (1423 K & 5 min),FCC,0.407,,,,,RT,0.1,20,Bending,,Retangular bar,2.5×1×18,495,1100,10000000.0,,2019-10-14 00:00:00,"Chlup, Z., Fintová, S., Hadraba, H., Kuběna, I., Vilémová, M. and Matějíček, J., 2019. Fatigue behaviour and crack initiation in CoCrFeNiMn high-entropy alloy processed by powder metallurgy. Metals, 9(10), p.1110.",,5.26971389985135,0.1,,
115,10,192422.73714,540.6253065000001,1201.38957,CoCrFeNiMn,SPS (1423 K & 5 min),FCC,0.407,,,,,RT,0.1,20,Bending,,Retangular bar,2.5×1×18,495,1100,10000000.0,,2019-10-14 00:00:00,"Chlup, Z., Fintová, S., Hadraba, H., Kuběna, I., Vilémová, M. and Matějíček, J., 2019. Fatigue behaviour and crack initiation in CoCrFeNiMn high-entropy alloy processed by powder metallurgy. Metals, 9(10), p.1110.",,5.284256388029283,0.1,,
116,10,226087.096,585.3233385000001,1300.71853,CoCrFeNiMn,SPS (1423 K & 5 min),FCC,0.407,,,,,RT,0.1,20,Bending,,Retangular bar,2.5×1×18,495,1100,10000000.0,,2019-10-14 00:00:00,"Chlup, Z., Fintová, S., Hadraba, H., Kuběna, I., Vilémová, M. and Matějíček, J., 2019. Fatigue behaviour and crack initiation in CoCrFeNiMn high-entropy alloy processed by powder metallurgy. Metals, 9(10), p.1110.",,5.354275775543412,0.1,,
117,10,334147.43951,561.1560975,1247.01355,CoCrFeNiMn,SPS (1423 K & 5 min),FCC,0.407,,,,,RT,0.1,20,Bending,,Retangular bar,2.5×1×18,495,1100,10000000.0,,2019-10-14 00:00:00,"Chlup, Z., Fintová, S., Hadraba, H., Kuběna, I., Vilémová, M. and Matějíček, J., 2019. Fatigue behaviour and crack initiation in CoCrFeNiMn high-entropy alloy processed by powder metallurgy. Metals, 9(10), p.1110.",,5.523938137580202,0.1,,
118,10,357735.2405,516.1550265,1147.01117,CoCrFeNiMn,SPS (1423 K & 5 min),FCC,0.407,,,,,RT,0.1,20,Bending,,Retangular bar,2.5×1×18,495,1100,10000000.0,,2019-10-14 00:00:00,"Chlup, Z., Fintová, S., Hadraba, H., Kuběna, I., Vilémová, M. and Matějíček, J., 2019. Fatigue behaviour and crack initiation in CoCrFeNiMn high-entropy alloy processed by powder metallurgy. Metals, 9(10), p.1110.",,5.553561724607536,0.1,,
119,10,557679.07013,538.8070815,1197.34907,CoCrFeNiMn,SPS (1423 K & 5 min),FCC,0.407,,,,,RT,0.1,20,Bending,,Retangular bar,2.5×1×18,495,1100,10000000.0,,2019-10-14 00:00:00,"Chlup, Z., Fintová, S., Hadraba, H., Kuběna, I., Vilémová, M. and Matějíček, J., 2019. Fatigue behaviour and crack initiation in CoCrFeNiMn high-entropy alloy processed by powder metallurgy. Metals, 9(10), p.1110.",,5.746384345589614,0.1,,
120,10,621217.20339,517.3671780000001,1149.70484,CoCrFeNiMn,SPS (1423 K & 5 min),FCC,0.407,,,,,RT,0.1,20,Bending,,Retangular bar,2.5×1×18,495,1100,10000000.0,,2019-10-14 00:00:00,"Chlup, Z., Fintová, S., Hadraba, H., Kuběna, I., Vilémová, M. and Matějíček, J., 2019. Fatigue behaviour and crack initiation in CoCrFeNiMn high-entropy alloy processed by powder metallurgy. Metals, 9(10), p.1110.",,5.793243474155513,0.1,,
121,10,10000000.0,494.71512750000005,1099.36695,CoCrFeNiMn,SPS (1423 K & 5 min),FCC,0.407,,,,,RT,0.1,20,Bending,,Retangular bar,2.5×1×18,495,1100,10000000.0,,2019-10-14 00:00:00,"Chlup, Z., Fintová, S., Hadraba, H., Kuběna, I., Vilémová, M. and Matějíček, J., 2019. Fatigue behaviour and crack initiation in CoCrFeNiMn high-entropy alloy processed by powder metallurgy. Metals, 9(10), p.1110.",,7.0,0.1,,
122,11,70816.78159,586.8385245000001,1304.08561,CoCrFeNiMn,SPS (1423 K & 10 min),FCC,0.628,,,,,RT,0.1,20,Bending,,Retangular bar,2.5×1×18,450,1000,10000000.0,,2019-10-14 00:00:00,"Chlup, Z., Fintová, S., Hadraba, H., Kuběna, I., Vilémová, M. and Matějíček, J., 2019. Fatigue behaviour and crack initiation in CoCrFeNiMn high-entropy alloy processed by powder metallurgy. Metals, 9(10), p.1110.",,4.8501361854909355,0.1,,
